LocationDesc,LocationAbbr,YearStart,StratificationCategory1,Stratification1,fruit_less1_rate,obesity_rate,overweight_rate,pa_none_rate,pa_strength_rate,vegetables_less1_rate,year_delta_obesity,stratification_gap_income,region,obesity_cat,income_level
Connecticut,CT,2023,Race/Ethnicity,Hispanic,,36.9,36.8,40.5,37.5,,7.5,7.299999999999997,Northeast,>35,
Connecticut,CT,2023,Race/Ethnicity,Non-Hispanic 2 or more races,,34.5,35.7,23.5,49.0,,7.5,7.299999999999997,Northeast,30-35,
Connecticut,CT,2023,Race/Ethnicity,Non-Hispanic Asian,,12.7,39.0,18.7,44.1,,7.5,7.299999999999997,Northeast,<25,
Connecticut,CT,2023,Race/Ethnicity,Non-Hispanic Black,,42.8,33.9,32.1,42.9,,7.5,7.299999999999997,Northeast,>35,
Connecticut,CT,2023,Race/Ethnicity,Non-Hispanic Other,,10.3,38.2,33.9,50.3,,7.5,7.299999999999997,Northeast,<25,
Connecticut,CT,2023,Race/Ethnicity,Non-Hispanic White,,27.2,36.2,20.9,44.0,,7.5,7.299999999999997,Northeast,25-30,
Connecticut,CT,2023,Sex,Female,,30.0,29.7,28.5,39.5,,7.5,7.299999999999997,Northeast,30-35,
Connecticut,CT,2023,Sex,Male,,28.8,43.0,22.3,47.1,,7.5,7.299999999999997,Northeast,25-30,
Connecticut,CT,2023,Total,Total,,29.4,36.5,25.5,43.2,,7.5,7.299999999999997,Northeast,25-30,
Connecticut,CT,2024,Age (years),18 - 24,,18.3,26.4,14.9,,,7.5,5.200000000000003,Northeast,<25,
Connecticut,CT,2024,Age (years),25 - 34,,35.1,33.6,19.7,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Age (years),35 - 44,,32.8,39.3,17.9,,,7.5,5.200000000000003,Northeast,30-35,
Connecticut,CT,2024,Age (years),45 - 54,,38.7,35.3,22.9,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Age (years),55 - 64,,36.6,36.9,22.2,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Age (years),65 or older,,29.1,39.2,23.8,,,7.5,5.200000000000003,Northeast,25-30,
Connecticut,CT,2024,Education,College graduate,,24.7,38.1,10.8,,,7.5,5.200000000000003,Northeast,<25,
Connecticut,CT,2024,Education,High school graduate,,35.7,34.8,28.2,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Education,Less than high school,,39.6,39.3,42.5,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Education,Some college or technical school,,36.9,32.5,20.2,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Income,"$15,000 - $24,999",,39.6,34.9,35.9,,,7.5,5.200000000000003,Northeast,>35,Low
Connecticut,CT,2024,Income,"$25,000 - $34,999",,38.2,32.3,31.6,,,7.5,5.200000000000003,Northeast,>35,Medium
Connecticut,CT,2024,Income,"$35,000 - $49,999",,34.4,33.1,28.1,,,7.5,5.200000000000003,Northeast,30-35,Medium
Connecticut,CT,2024,Income,"$50,000 - $74,999",,38.2,34.3,19.8,,,7.5,5.200000000000003,Northeast,>35,High
Connecticut,CT,2024,Income,"$75,000 or greater",,34.8,38.9,19.1,,,7.5,5.200000000000003,Northeast,30-35,High
Connecticut,CT,2024,Income,"Less than $15,000",,37.4,27.7,44.5,,,7.5,5.200000000000003,Northeast,>35,Low
Connecticut,CT,2024,Race/Ethnicity,Hispanic,,37.3,34.5,33.1,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Race/Ethnicity,Non-Hispanic 2 or more races,,28.4,37.0,25.3,,,7.5,5.200000000000003,Northeast,25-30,
Connecticut,CT,2024,Race/Ethnicity,Non-Hispanic Asian,,9.6,29.9,16.6,,,7.5,5.200000000000003,Northeast,<25,
Connecticut,CT,2024,Race/Ethnicity,Non-Hispanic Black,,39.9,34.4,28.4,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Race/Ethnicity,Non-Hispanic Other,,36.8,41.6,21.9,,,7.5,5.200000000000003,Northeast,>35,
Connecticut,CT,2024,Race/Ethnicity,Non-Hispanic White,,30.6,36.9,15.7,,,7.5,5.200000000000003,Northeast,30-35,
Connecticut,CT,2024,Sex,Female,,33.2,30.9,24.0,,,7.5,5.200000000000003,Northeast,30-35,
Connecticut,CT,2024,Sex,Male,,30.9,40.6,17.3,,,7.5,5.200000000000003,Northeast,30-35,
Connecticut,CT,2024,Total,Total,,32.0,35.9,20.8,,,7.5,5.200000000000003,Northeast,30-35,
Delaware,DE,2011,Age (years),18 - 24,,14.2,22.5,13.9,50.3,,7.800000000000001,9.200000000000003,South,<25,
Delaware,DE,2011,Age (years),25 - 34,,25.3,37.2,24.8,37.2,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Age (years),35 - 44,,33.2,34.2,26.4,30.6,,7.800000000000001,9.200000000000003,South,30-35,
Delaware,DE,2011,Age (years),45 - 54,,31.4,36.6,28.4,30.5,,7.800000000000001,9.200000000000003,South,30-35,
Delaware,DE,2011,Age (years),55 - 64,,36.1,36.0,28.6,25.9,,7.800000000000001,9.200000000000003,South,>35,
Delaware,DE,2011,Age (years),65 or older,,28.9,40.1,35.2,25.2,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Education,College graduate,,24.1,37.0,16.0,38.3,,7.800000000000001,9.200000000000003,South,<25,
Delaware,DE,2011,Education,High school graduate,,27.9,37.1,33.3,26.3,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Education,Less than high school,,35.2,34.4,41.0,30.4,,7.800000000000001,9.200000000000003,South,>35,
Delaware,DE,2011,Education,Some college or technical school,,30.9,31.2,22.8,34.8,,7.800000000000001,9.200000000000003,South,30-35,
Delaware,DE,2011,Income,"$15,000 - $24,999",,35.6,32.2,45.4,25.7,,7.800000000000001,9.200000000000003,South,>35,Low
Delaware,DE,2011,Income,"$25,000 - $34,999",,31.0,29.5,31.0,26.4,,7.800000000000001,9.200000000000003,South,30-35,Medium
Delaware,DE,2011,Income,"$35,000 - $49,999",,32.3,32.9,24.2,33.4,,7.800000000000001,9.200000000000003,South,30-35,Medium
Delaware,DE,2011,Income,"$50,000 - $74,999",,26.4,36.8,24.4,28.9,,7.800000000000001,9.200000000000003,South,25-30,High
Delaware,DE,2011,Income,"$75,000 or greater",,27.0,39.4,18.6,37.5,,7.800000000000001,9.200000000000003,South,25-30,High
Delaware,DE,2011,Income,"Less than $15,000",,33.5,33.8,39.1,28.0,,7.800000000000001,9.200000000000003,South,30-35,Low
Delaware,DE,2011,Race/Ethnicity,Hispanic,,22.4,34.2,26.6,35.6,,7.800000000000001,9.200000000000003,South,<25,
Delaware,DE,2011,Race/Ethnicity,Non-Hispanic 2 or more races,,36.5,30.1,27.0,39.5,,7.800000000000001,9.200000000000003,South,>35,
Delaware,DE,2011,Race/Ethnicity,Non-Hispanic Asian,,2.1,32.5,24.3,34.3,,7.800000000000001,9.200000000000003,South,<25,
Delaware,DE,2011,Race/Ethnicity,Non-Hispanic Black,,38.2,33.4,29.8,34.9,,7.800000000000001,9.200000000000003,South,>35,
Delaware,DE,2011,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,37.8,,7.800000000000001,9.200000000000003,South,<25,
Delaware,DE,2011,Race/Ethnicity,Non-Hispanic White,,27.2,35.9,26.4,31.2,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Sex,Female,,28.6,28.7,27.4,25.7,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Sex,Male,,29.0,41.6,26.6,39.6,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2011,Total,Total,,28.8,35.0,27.0,32.3,,7.800000000000001,9.200000000000003,South,25-30,
Delaware,DE,2012,Age (years),18 - 24,,9.9,28.2,16.9,,,7.800000000000001,11.100000000000001,South,<25,
Delaware,DE,2012,Age (years),25 - 34,,25.2,35.9,15.7,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Age (years),35 - 44,,29.4,41.4,20.4,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Age (years),45 - 54,,32.1,45.4,24.0,,,7.800000000000001,11.100000000000001,South,30-35,
Delaware,DE,2012,Age (years),55 - 64,,35.1,36.9,26.4,,,7.800000000000001,11.100000000000001,South,>35,
Delaware,DE,2012,Age (years),65 or older,,26.0,42.8,34.0,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Education,College graduate,,20.5,43.2,12.0,,,7.800000000000001,11.100000000000001,South,<25,
Delaware,DE,2012,Education,High school graduate,,27.8,39.6,27.0,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Education,Less than high school,,27.6,38.8,38.9,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Education,Some college or technical school,,31.2,35.0,22.6,,,7.800000000000001,11.100000000000001,South,30-35,
Delaware,DE,2012,Income,"$15,000 - $24,999",,30.1,33.3,39.4,,,7.800000000000001,11.100000000000001,South,30-35,Low
Delaware,DE,2012,Income,"$25,000 - $34,999",,35.5,39.2,28.7,,,7.800000000000001,11.100000000000001,South,>35,Medium
Delaware,DE,2012,Income,"$35,000 - $49,999",,30.5,40.7,22.5,,,7.800000000000001,11.100000000000001,South,30-35,Medium
Delaware,DE,2012,Income,"$50,000 - $74,999",,26.1,39.5,18.2,,,7.800000000000001,11.100000000000001,South,25-30,High
Delaware,DE,2012,Income,"$75,000 or greater",,24.4,40.4,14.2,,,7.800000000000001,11.100000000000001,South,<25,High
Delaware,DE,2012,Income,"Less than $15,000",,32.0,36.6,32.8,,,7.800000000000001,11.100000000000001,South,30-35,Low
Delaware,DE,2012,Race/Ethnicity,Hispanic,,28.6,39.7,25.0,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Race/Ethnicity,Non-Hispanic 2 or more races,,26.6,34.7,25.4,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Race/Ethnicity,Non-Hispanic Asian,,2.9,50.2,14.9,,,7.800000000000001,11.100000000000001,South,<25,
Delaware,DE,2012,Race/Ethnicity,Non-Hispanic Black,,34.5,35.0,25.3,,,7.800000000000001,11.100000000000001,South,30-35,
Delaware,DE,2012,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,,,7.800000000000001,11.100000000000001,South,<25,
Delaware,DE,2012,Race/Ethnicity,Non-Hispanic White,,25.6,39.7,23.2,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Sex,Female,,27.8,32.5,26.1,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Sex,Male,,26.0,45.9,20.6,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2012,Total,Total,,26.9,39.1,23.5,,,7.800000000000001,11.100000000000001,South,25-30,
Delaware,DE,2013,Age (years),18 - 24,,16.0,21.6,15.4,54.1,,7.800000000000001,8.599999999999998,South,<25,
Delaware,DE,2013,Age (years),25 - 34,,30.8,31.6,24.5,37.3,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Age (years),35 - 44,,31.4,35.9,27.1,32.5,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Age (years),45 - 54,,39.1,31.2,30.1,26.4,,7.800000000000001,8.599999999999998,South,>35,
Delaware,DE,2013,Age (years),55 - 64,,34.6,38.7,27.9,26.3,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Age (years),65 or older,,30.3,38.4,36.2,22.8,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Education,College graduate,,24.7,35.7,17.9,36.8,,7.800000000000001,8.599999999999998,South,<25,
Delaware,DE,2013,Education,High school graduate,,29.8,35.4,33.7,30.1,,7.800000000000001,8.599999999999998,South,25-30,
Delaware,DE,2013,Education,Less than high school,,39.3,29.6,39.3,18.8,,7.800000000000001,8.599999999999998,South,>35,
Delaware,DE,2013,Education,Some college or technical school,,34.6,31.2,25.4,34.8,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Income,"$15,000 - $24,999",,36.3,31.4,40.7,21.4,,7.800000000000001,8.599999999999998,South,>35,Low
Delaware,DE,2013,Income,"$25,000 - $34,999",,36.8,34.0,36.5,29.5,,7.800000000000001,8.599999999999998,South,>35,Medium
Delaware,DE,2013,Income,"$35,000 - $49,999",,29.9,33.3,25.7,36.5,,7.800000000000001,8.599999999999998,South,25-30,Medium
Delaware,DE,2013,Income,"$50,000 - $74,999",,31.7,38.8,23.2,33.5,,7.800000000000001,8.599999999999998,South,30-35,High
Delaware,DE,2013,Income,"$75,000 or greater",,28.2,35.3,19.0,36.8,,7.800000000000001,8.599999999999998,South,25-30,High
Delaware,DE,2013,Income,"Less than $15,000",,36.5,25.3,37.9,25.6,,7.800000000000001,8.599999999999998,South,>35,Low
Delaware,DE,2013,Race/Ethnicity,Hispanic,,36.4,39.4,32.4,26.4,,7.800000000000001,8.599999999999998,South,>35,
Delaware,DE,2013,Race/Ethnicity,Non-Hispanic 2 or more races,,22.8,25.7,26.1,46.0,,7.800000000000001,8.599999999999998,South,<25,
Delaware,DE,2013,Race/Ethnicity,Non-Hispanic Asian,,8.2,21.2,22.2,39.7,,7.800000000000001,8.599999999999998,South,<25,
Delaware,DE,2013,Race/Ethnicity,Non-Hispanic Black,,39.3,32.4,30.8,31.9,,7.800000000000001,8.599999999999998,South,>35,
Delaware,DE,2013,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,37.8,,7.800000000000001,8.599999999999998,South,<25,
Delaware,DE,2013,Race/Ethnicity,Non-Hispanic White,,29.3,33.6,26.4,31.8,,7.800000000000001,8.599999999999998,South,25-30,
Delaware,DE,2013,Sex,Female,,31.5,27.0,30.3,26.4,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Sex,Male,,30.6,40.3,25.0,37.6,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2013,Total,Total,,31.1,33.5,27.8,31.8,,7.800000000000001,8.599999999999998,South,30-35,
Delaware,DE,2014,Age (years),18 - 24,,17.4,29.4,16.6,,,7.800000000000001,11.700000000000003,South,<25,
Delaware,DE,2014,Age (years),25 - 34,,25.9,34.9,21.7,,,7.800000000000001,11.700000000000003,South,25-30,
Delaware,DE,2014,Age (years),35 - 44,,34.5,39.1,20.7,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Age (years),45 - 54,,36.4,36.0,28.4,,,7.800000000000001,11.700000000000003,South,>35,
Delaware,DE,2014,Age (years),55 - 64,,35.9,40.2,26.9,,,7.800000000000001,11.700000000000003,South,>35,
Delaware,DE,2014,Age (years),65 or older,,30.5,38.8,31.2,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Education,College graduate,,25.2,37.9,12.4,,,7.800000000000001,11.700000000000003,South,25-30,
Delaware,DE,2014,Education,High school graduate,,32.7,36.4,30.2,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Education,Less than high school,,30.8,35.1,42.4,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Education,Some college or technical school,,33.0,37.1,22.0,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Income,"$15,000 - $24,999",,33.8,32.7,35.8,,,7.800000000000001,11.700000000000003,South,30-35,Low
Delaware,DE,2014,Income,"$25,000 - $34,999",,31.5,38.0,32.8,,,7.800000000000001,11.700000000000003,South,30-35,Medium
Delaware,DE,2014,Income,"$35,000 - $49,999",,34.6,35.4,31.1,,,7.800000000000001,11.700000000000003,South,30-35,Medium
Delaware,DE,2014,Income,"$50,000 - $74,999",,36.6,37.5,16.9,,,7.800000000000001,11.700000000000003,South,>35,High
Delaware,DE,2014,Income,"$75,000 or greater",,24.9,41.0,10.9,,,7.800000000000001,11.700000000000003,South,<25,High
Delaware,DE,2014,Income,"Less than $15,000",,35.5,26.3,44.4,,,7.800000000000001,11.700000000000003,South,>35,Low
Delaware,DE,2014,Race/Ethnicity,Hispanic,,31.3,41.3,29.2,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Race/Ethnicity,NH American Indian/Alaska Native,,33.4,28.2,38.4,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Race/Ethnicity,Non-Hispanic 2 or more races,,27.5,38.4,23.0,,,7.800000000000001,11.700000000000003,South,25-30,
Delaware,DE,2014,Race/Ethnicity,Non-Hispanic Asian,,10.7,24.1,14.9,,,7.800000000000001,11.700000000000003,South,<25,
Delaware,DE,2014,Race/Ethnicity,Non-Hispanic Black,,37.7,32.3,33.0,,,7.800000000000001,11.700000000000003,South,>35,
Delaware,DE,2014,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,,,7.800000000000001,11.700000000000003,South,<25,
Delaware,DE,2014,Race/Ethnicity,Non-Hispanic White,,29.6,37.9,22.0,,,7.800000000000001,11.700000000000003,South,25-30,
Delaware,DE,2014,Sex,Female,,31.9,31.2,26.9,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2014,Sex,Male,,29.4,42.4,22.8,,,7.800000000000001,11.700000000000003,South,25-30,
Delaware,DE,2014,Total,Total,,30.7,36.8,24.9,,,7.800000000000001,11.700000000000003,South,30-35,
Delaware,DE,2015,Age (years),18 - 24,,18.2,27.4,22.0,39.3,,7.800000000000001,14.600000000000001,South,<25,
Delaware,DE,2015,Age (years),25 - 34,,29.6,30.5,27.2,35.6,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Age (years),35 - 44,,30.3,40.6,26.2,39.0,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Age (years),45 - 54,,36.3,38.5,28.1,24.9,,7.800000000000001,14.600000000000001,South,>35,
Delaware,DE,2015,Age (years),55 - 64,,33.4,39.2,34.2,25.6,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Age (years),65 or older,,27.9,42.7,34.4,24.4,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Education,College graduate,,25.6,38.5,17.9,39.3,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Education,High school graduate,,31.4,38.9,35.9,26.3,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Education,Less than high school,,36.1,34.8,48.1,17.0,,7.800000000000001,14.600000000000001,South,>35,
Delaware,DE,2015,Education,Some college or technical school,,29.2,34.9,25.5,32.3,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Income,"$15,000 - $24,999",,40.6,33.1,43.2,29.0,,7.800000000000001,14.600000000000001,South,>35,Low
Delaware,DE,2015,Income,"$25,000 - $34,999",,33.2,39.0,30.9,36.3,,7.800000000000001,14.600000000000001,South,30-35,Medium
Delaware,DE,2015,Income,"$35,000 - $49,999",,31.1,39.2,31.1,31.2,,7.800000000000001,14.600000000000001,South,30-35,Medium
Delaware,DE,2015,Income,"$50,000 - $74,999",,30.2,36.5,29.9,27.3,,7.800000000000001,14.600000000000001,South,30-35,High
Delaware,DE,2015,Income,"$75,000 or greater",,26.0,40.6,17.9,37.5,,7.800000000000001,14.600000000000001,South,25-30,High
Delaware,DE,2015,Income,"Less than $15,000",,37.1,29.0,51.0,17.8,,7.800000000000001,14.600000000000001,South,>35,Low
Delaware,DE,2015,Race/Ethnicity,Hispanic,,38.3,34.3,38.5,23.2,,7.800000000000001,14.600000000000001,South,>35,
Delaware,DE,2015,Race/Ethnicity,NH American Indian/Alaska Native,,33.4,28.2,38.4,,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Race/Ethnicity,Non-Hispanic 2 or more races,,28.4,34.7,26.8,49.0,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Race/Ethnicity,Non-Hispanic Asian,,9.85,21.700000000000003,17.0,31.85,,7.800000000000001,14.600000000000001,South,<25,
Delaware,DE,2015,Race/Ethnicity,Non-Hispanic Black,,32.8,40.0,32.5,33.7,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,37.8,,7.800000000000001,14.600000000000001,South,<25,
Delaware,DE,2015,Race/Ethnicity,Non-Hispanic White,,29.4,36.7,27.8,29.6,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Sex,Female,,31.2,30.2,30.9,27.0,,7.800000000000001,14.600000000000001,South,30-35,
Delaware,DE,2015,Sex,Male,,28.1,44.2,27.7,34.4,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2015,Total,Total,,29.7,37.2,29.4,30.5,,7.800000000000001,14.600000000000001,South,25-30,
Delaware,DE,2016,Age (years),18 - 24,,19.3,24.3,17.5,,,7.800000000000001,11.600000000000001,South,<25,
Delaware,DE,2016,Age (years),25 - 34,,26.5,38.8,22.4,,,7.800000000000001,11.600000000000001,South,25-30,
Delaware,DE,2016,Age (years),35 - 44,,35.6,37.1,23.7,,,7.800000000000001,11.600000000000001,South,>35,
Delaware,DE,2016,Age (years),45 - 54,,35.5,40.2,28.0,,,7.800000000000001,11.600000000000001,South,>35,
Delaware,DE,2016,Age (years),55 - 64,,34.1,37.2,31.2,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Age (years),65 or older,,30.4,41.4,32.1,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Education,College graduate,,24.2,41.5,14.7,,,7.800000000000001,11.600000000000001,South,<25,
Delaware,DE,2016,Education,High school graduate,,34.0,37.8,32.8,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Education,Less than high school,,41.3,26.9,44.6,,,7.800000000000001,11.600000000000001,South,>35,
Delaware,DE,2016,Education,Some college or technical school,,28.9,37.0,23.4,,,7.800000000000001,11.600000000000001,South,25-30,
Delaware,DE,2016,Income,"$15,000 - $24,999",,34.9,37.4,39.4,,,7.800000000000001,11.600000000000001,South,30-35,Low
Delaware,DE,2016,Income,"$25,000 - $34,999",,29.9,32.2,34.7,,,7.800000000000001,11.600000000000001,South,25-30,Medium
Delaware,DE,2016,Income,"$35,000 - $49,999",,34.7,44.2,31.8,,,7.800000000000001,11.600000000000001,South,30-35,Medium
Delaware,DE,2016,Income,"$50,000 - $74,999",,28.0,42.0,18.2,,,7.800000000000001,11.600000000000001,South,25-30,High
Delaware,DE,2016,Income,"$75,000 or greater",,28.4,38.0,14.1,,,7.800000000000001,11.600000000000001,South,25-30,High
Delaware,DE,2016,Income,"Less than $15,000",,39.6,32.9,46.3,,,7.800000000000001,11.600000000000001,South,>35,Low
Delaware,DE,2016,Race/Ethnicity,Hispanic,,27.2,36.7,30.3,,,7.800000000000001,11.600000000000001,South,25-30,
Delaware,DE,2016,Race/Ethnicity,NH American Indian/Alaska Native,,33.4,28.2,38.4,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Race/Ethnicity,Non-Hispanic 2 or more races,,29.3,31.0,30.6,,,7.800000000000001,11.600000000000001,South,25-30,
Delaware,DE,2016,Race/Ethnicity,Non-Hispanic Asian,,9.0,19.3,19.1,,,7.800000000000001,11.600000000000001,South,<25,
Delaware,DE,2016,Race/Ethnicity,Non-Hispanic Black,,39.0,35.0,30.3,,,7.800000000000001,11.600000000000001,South,>35,
Delaware,DE,2016,Race/Ethnicity,Non-Hispanic Other,,19.1,43.5,30.8,,,7.800000000000001,11.600000000000001,South,<25,
Delaware,DE,2016,Race/Ethnicity,Non-Hispanic White,,29.3,38.5,25.0,,,7.800000000000001,11.600000000000001,South,25-30,
Delaware,DE,2016,Sex,Female,,30.7,32.3,30.5,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Sex,Male,,30.7,42.5,22.4,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2016,Total,Total,,30.7,37.3,26.6,,,7.800000000000001,11.600000000000001,South,30-35,
Delaware,DE,2017,Age (years),18 - 24,35.9,15.5,28.8,29.3,36.9,24.4,7.800000000000001,10.899999999999999,South,<25,
Delaware,DE,2017,Age (years),25 - 34,38.3,27.4,39.8,28.2,31.9,20.7,7.800000000000001,10.899999999999999,South,25-30,
Delaware,DE,2017,Age (years),35 - 44,31.8,35.7,33.0,25.0,29.5,18.9,7.800000000000001,10.899999999999999,South,>35,
Delaware,DE,2017,Age (years),45 - 54,37.4,34.6,40.8,29.3,27.5,13.9,7.800000000000001,10.899999999999999,South,30-35,
Delaware,DE,2017,Age (years),55 - 64,39.2,37.4,39.4,33.8,26.3,16.8,7.800000000000001,10.899999999999999,South,>35,
Delaware,DE,2017,Age (years),65 or older,31.0,33.9,35.5,36.5,24.1,12.3,7.800000000000001,10.899999999999999,South,30-35,
Delaware,DE,2017,Education,College graduate,27.9,27.9,40.2,19.6,34.7,10.2,7.800000000000001,10.899999999999999,South,25-30,
Delaware,DE,2017,Education,High school graduate,39.2,35.3,33.9,38.1,24.7,20.7,7.800000000000001,10.899999999999999,South,>35,
Delaware,DE,2017,Education,Less than high school,38.2,35.2,34.8,38.8,19.2,33.3,7.800000000000001,10.899999999999999,South,>35,
Delaware,DE,2017,Education,Some college or technical school,37.8,31.1,37.0,31.4,30.3,14.8,7.800000000000001,10.899999999999999,South,30-35,
Delaware,DE,2017,Income,"$15,000 - $24,999",40.9,34.1,37.0,42.1,24.2,22.9,7.800000000000001,10.899999999999999,South,30-35,Low
Delaware,DE,2017,Income,"$25,000 - $34,999",37.6,39.8,34.8,34.7,33.2,15.8,7.800000000000001,10.899999999999999,South,>35,Medium
Delaware,DE,2017,Income,"$35,000 - $49,999",39.1,31.6,35.2,33.6,21.4,20.7,7.800000000000001,10.899999999999999,South,30-35,Medium
Delaware,DE,2017,Income,"$50,000 - $74,999",35.9,32.0,42.6,28.0,30.6,12.3,7.800000000000001,10.899999999999999,South,30-35,High
